wine_labels,Dayswus,Age,Edu,Income,Freq,Recency,Monetary,LTV,Perdeal,Dryred,Sweetred,Drywh,Sweetwh,Dessert,Exotic,WebPurchase,WebVisit,Dayswus_mm,Freq_mm,Recency_mm,LTV_mm,value_labels,Dryred_dec,Sweetred_dec,Drywh_dec,Sweetwh_dec,Dessert_dec,Exotic_dec,labels
0.0,897.8004914004914,43.12235872235872,15.82014742014742,62355.659950859954,11.495331695331695,61.804422604422605,453.0697788697789,143.180343980344,37.35085995085995,42.665847665847664,11.146928746928747,24.435380835380837,11.017199017199017,10.726781326781326,30.539066339066338,44.14791154791155,5.258476658476659,0.49685784485784484,0.1980251263270131,0.11257636175668963,0.17983221947387681,1.0314496314496315,0.42665847665847667,0.11146928746928747,0.24435380835380835,0.11017199017199018,0.10726781326781326,0.3053906633906634,7.257002457002457
1.0,894.068572874494,48.987854251012145,16.669281376518217,71831.12854251012,15.814777327935223,61.61842105263158,693.7750506072874,244.42307692307693,30.381831983805668,43.80136639676113,7.94331983805668,32.28820850202429,8.139676113360323,7.82085020242915,11.276821862348179,40.07540485829959,4.925860323886639,0.4915265326778485,0.27952410052707966,0.11223756111590451,0.2365190800241192,1.3393218623481782,0.4380136639676113,0.07943319838056681,0.3228820850202429,0.08139676113360324,0.0782085020242915,0.11276821862348178,0.8211032388663968
2.0,902.1161095752701,49.49912038200553,17.298818798693137,72091.64036189998,15.128424227192761,60.87057049509927,641.6898718270922,208.41945212364917,31.741643629052525,61.1666247800955,3.978637848705705,26.909022367429003,3.881879869313898,4.014325207338527,14.300326715255089,43.662478009550135,5.475496355868309,0.5030230136789574,0.2665740420225049,0.110875356093077,0.2163602755451563,1.276451369690877,0.611666247800955,0.03978637848705705,0.26909022367429003,0.03881879869313898,0.04014325207338527,0.14300326715255088,4.258859009801458
