value_labels,Dayswus,Age,Edu,Income,Freq,Recency,Monetary,LTV,Perdeal,Dryred,Sweetred,Drywh,Sweetwh,Dessert,Exotic,WebPurchase,WebVisit,Dayswus_mm,Freq_mm,Recency_mm,LTV_mm,Dryred_dec,Sweetred_dec,Drywh_dec,Sweetwh_dec,Dessert_dec,Exotic_dec,labels,wine_labels
0.0,724.4078303425775,37.584339314845025,16.61924959216966,53128.786623164764,5.041435562805873,83.25122349102773,125.66884176182708,16.701141924959217,47.7862969004894,49.18531810766721,7.661011419249593,27.92952691680261,7.621533442088091,7.577814029363784,21.233931484502445,52.48221859706362,5.629690048939641,0.24915404334653926,0.07625350118501646,0.15164157284340207,0.10901519704644974,0.4918531810766721,0.07661011419249593,0.2792952691680261,0.07621533442088091,0.07577814029363784,0.2123393148450245,3.6293637846655793,1.1373572593800978
1.0,1060.005884174667,38.54506039021369,16.592753174357387,54515.34871477237,8.73645091359554,53.41375038711676,286.42273149581916,40.06131929389904,47.18488696190771,50.61443171260452,7.327965314338805,27.1421492722205,7.5041808609476615,7.396717249922577,20.9523072158563,51.605450603902135,6.722205017033137,0.7285798345352387,0.14597077195463284,0.09729280580531285,0.12209480363600171,0.5061443171260452,0.07327965314338805,0.271421492722205,0.07504180860947662,0.07396717249922577,0.209523072158563,3.6553112418705482,1.1771446268194488
2.0,1082.7018038331455,65.22266065388952,17.016347237880495,98096.65219842165,31.14261555806088,50.87373167981961,1540.8291995490417,601.0952649379932,6.127959413754228,51.54002254791432,6.138105975197294,30.479706877113866,5.993235625704623,5.833709131905299,8.501691093573845,25.32412626832018,4.046786922209695,0.7610025769044935,0.5687285954351109,0.0926661779231687,0.4362235525968607,0.5154002254791432,0.061381059751972944,0.3047970687711387,0.05993235625704623,0.058337091319052986,0.08501691093573845,3.2688838782412626,1.2508455467869222
3.0,730.3061116965226,64.77766069546891,16.96522655426765,97328.64699683878,24.857744994731295,49.317175974710224,1145.2133825079031,442.43572181243417,6.68177028451001,51.470495258166494,6.256585879873551,30.075342465753426,6.222866174920969,5.9278187565858795,8.321917808219178,26.098524762908326,3.0637513171759747,0.25758015956646096,0.4501461319760622,0.08983092162970896,0.3473884220674323,0.5147049525816649,0.06256585879873551,0.30075342465753424,0.06222866174920969,0.0592781875658588,0.08321917808219177,3.283983140147524,1.2665964172813489
